Original: accept|charset , predicted 1st: add
Original: test|jobs|default , predicted 1st: test|get|json|object
Original: test|application|priority|scheduling , predicted 1st: test|get|required|resource
Original: handle|event , predicted 1st: handle|event
Original: construct|expr , predicted 1st: to|string
Original: test|memory|merge , predicted 1st: test
Original: test|update|single|dir|target|present , predicted 1st: test|delete
Original: read|mock|params , predicted 1st: read
Original: create|failed|controlled|job , predicted 1st: create|job|job
Original: test|client|datanode|protocol , predicted 1st: test|is|supported|supported
Original: test|empty|maps , predicted 1st: test
Original: test|key|specs , predicted 1st: do|test
Original: test|for|empty|file , predicted 1st: test|get
Original: check|result , predicted 1st: test
Original: test|methods , predicted 1st: test
Original: get|test|filename , predicted 1st: get|properties
Original: test|ipc|with|service|class , predicted 1st: test|connect|and|verify
Original: test|headroom|with|max|cap , predicted 1st: test|update|and
Original: run|job|fail , predicted 1st: test
Original: create|input|file , predicted 1st: create
Original: test|check|version , predicted 1st: test|version|version
Original: test|copy|bytes|should|close|input|steam|when|output|stream|close|throws|run|time|exception , predicted 1st: test|read|stream
Original: test|task|attempt|id|bogus , predicted 1st: test|error|message
Original: test|kill|app|when|fail|over|happens|during|application|kill , predicted 1st: test|app|app
Original: get|proxied|fs|conf , predicted 1st: get|configuration
Original: cleanup , predicted 1st: tear|down
Original: test|ioe|on|client|read|response , predicted 1st: test|read
Original: case|single|file|target|file , predicted 1st: test|delete
Original: get|custom|socket|configs , predicted 1st: create|configuration
Original: test|add|by|name , predicted 1st: test|new
Original: run , predicted 1st: run
Original: run , predicted 1st: run
Original: test|retry|proxy , predicted 1st: test
Original: run , predicted 1st: run
Original: test|refresh|loaded|job|cache , predicted 1st: test|refresh|refresh
Original: test|generate|encrypted|key , predicted 1st: test|key|key
Original: set|up , predicted 1st: set|up
Original: create|path , predicted 1st: create|path
Original: validate|inner|key|value , predicted 1st: assert
Original: create|committer|event|handler , predicted 1st: get|event|event|handler|handler
Original: create|job|history|handler , predicted 1st: get|history
Original: test|find|containing|jar|with|plus , predicted 1st: test
Original: test|task|id|xml , predicted 1st: test
Original: test|load|generator , predicted 1st: test
Original: test|job|id|invalid , predicted 1st: test|get|object
Original: get|authentication|handler|configuration , predicted 1st: get|props
Original: setup , predicted 1st: set|up
Original: test|wide|tuple , predicted 1st: test
Original: test|ip|list|spaces , predicted 1st: test|list
Original: test|jobs|query|queue|non|exist , predicted 1st: test|simple
Original: run|job , predicted 1st: create|file
Original: test|job|counters|xml , predicted 1st: test|get|job
Original: test|request|with|authorization , predicted 1st: test
Original: call , predicted 1st: get|instance
Original: test|info|xml , predicted 1st: test|simple
Original: test|job|classloader , predicted 1st: test
Original: test|hybrid , predicted 1st: test
Original: test|equality , predicted 1st: test|map|map
Original: test|transitions|at|failed , predicted 1st: test|get|job|job
Original: test|with|dfs , predicted 1st: test
Original: clear , predicted 1st: tear|down
Original: test|rebooted|during|commit , predicted 1st: test|get|job
Original: test|ioe|on|write|after|ping|client , predicted 1st: test|set
Original: test|init , predicted 1st: test|contains
Original: should|run , predicted 1st: is
Original: maybe|throw|ioe , predicted 1st: close
Original: test|jobs|query|start|time|begin|end|invalid , predicted 1st: test|simple|string
Original: test|new|counter|d , predicted 1st: test
Original: test|multi|basic , predicted 1st: test
Original: test|to|lower|case , predicted 1st: test
Original: test|task|attempt|id|non|exist , predicted 1st: test|error|error|error|error
Original: test|full|cipher , predicted 1st: test
Original: run|job|succeed , predicted 1st: test
Original: test|logs|view|bad|start|end , predicted 1st: test
Original: close|dfs , predicted 1st: close
Original: test|job|id , predicted 1st: test|hash
Original: test|get|entities|with|secondary|filters , predicted 1st: get|test|with|with|order|with
Original: test|completed|job , predicted 1st: test|load
Original: shut|down|cluster , predicted 1st: tear|down
Original: test|task|id|slash , predicted 1st: test|single|single|key
Original: get|file|size , predicted 1st: get|file
Original: test|partial|job , predicted 1st: test|get
Original: test|simple|override , predicted 1st: test|multiple|override
Original: test|job|id , predicted 1st: test|get|job
Original: test|activate|application|after|queue|refresh , predicted 1st: test
Original: check|decode|failure , predicted 1st: test
Original: test|multi|basic , predicted 1st: test
Original: test|app|attempt|metrics , predicted 1st: test|app|app
Original: test|job|counters , predicted 1st: test|get|job|job
Original: process|options , predicted 1st: main
Original: start|mini|dfs , predicted 1st: test
Original: test|rte|on|client|write|param , predicted 1st: test|get|long|value
Original: test|job|i|dto|string , predicted 1st: test|get|record|factory
Original: test|kerberos|login , predicted 1st: test|login
Original: test|dir|structure , predicted 1st: test|local|local|directory
Original: verify|incremental|block|reports , predicted 1st: test|block
Original: test|register|dups , predicted 1st: test
Original: test|completed|task|attempt , predicted 1st: test
Original: test|invalidate|am|host|port|when|am|failed|or|killed , predicted 1st: test
Original: test|activate|application|by|updating|cluster|resource , predicted 1st: test|create
Original: test|log|exceptions , predicted 1st: test|log|error|error
Original: test|hosts|exclude|in|ui , predicted 1st: test
Original: test|valid|proxy|user , predicted 1st: test|user|user|user|user|group
Original: run , predicted 1st: test
Original: run|and|block , predicted 1st: create|container
Original: test|task|attempt|unsuccessful|completion|without|counters , predicted 1st: test|get
Original: test|get|new|app|id , predicted 1st: test
Original: test|set|permission , predicted 1st: test|get|file
Original: test|max|unflushed|completion|events , predicted 1st: test
Original: test|log|aggregation|create|dirs|fails|without|killing|nm , predicted 1st: test
Original: test|uber|decision , predicted 1st: test
Original: create|job , predicted 1st: get|job|job
Original: test|quoting , predicted 1st: test|html|html|html
Original: test|replication , predicted 1st: test|get|file|size
Original: test|key|value|classes , predicted 1st: test|create|file|writer|class
Original: check|print|all|values , predicted 1st: read
Original: test|remove|multi , predicted 1st: test|remove
Original: test|cid|rs , predicted 1st: test|includes
Original: test|working|directory , predicted 1st: test|file|file
Original: tear|down , predicted 1st: tear|down
Original: create|job , predicted 1st: get|job
Original: test|changing|job|priority , predicted 1st: test
Original: create|localized|resource , predicted 1st: get|resource
Original: test|path|escapes , predicted 1st: run|file
Original: test|compressor|decopressor|logic|with|compression|streams , predicted 1st: test|buffer
Original: test|init|first|verify|stop|invoked|immediately , predicted 1st: test
Original: test|delete|file|info , predicted 1st: test
Original: test|connection|idle|timeouts , predicted 1st: test
Original: run , predicted 1st: run
Original: run , predicted 1st: run
Original: test|update|glob|target|missing|single|level , predicted 1st: test|delete|file
Original: test|external|writable , predicted 1st: test
Original: assert|cannot|start|name|nodes , predicted 1st: test
Original: make|metric , predicted 1st: set|return
Original: test|outer|associativity , predicted 1st: test
Original: tear|down , predicted 1st: tear|down
Original: test|view|acl|only|cannot|modify , predicted 1st: test
Original: run , predicted 1st: get|client|client
Original: test|combiner|should|update|the|reporter , predicted 1st: test
Original: tear|down|mini|kdc , predicted 1st: tear|down
Original: test|jetty , predicted 1st: test|get|server
Original: test|get|principal|names|missing|keytab , predicted 1st: test|get|principal|names
Original: reset|mock , predicted 1st: set|up
Original: test|query , predicted 1st: test
Original: test|task|attempt|unsuccessful|completion|without|counters , predicted 1st: test|get
Original: test|job|submission|specs|and|files , predicted 1st: test|no|output
Original: test|start|stop , predicted 1st: test
Original: call , predicted 1st: test
Original: run , predicted 1st: test
Original: test|chain , predicted 1st: test
Original: test|extra|large|upload , predicted 1st: test|write|with
Original: test|wide|tuple , predicted 1st: test
Original: mr|run , predicted 1st: test
Original: test|map|reduce , predicted 1st: test
Original: test|hsxml , predicted 1st: test|simple
Original: get|done|dir|name|for|test , predicted 1st: get|name|name
Original: test|deprecated|functions , predicted 1st: test|cache|with|cache
Original: test|record|spanning|multiple|splits|compressed , predicted 1st: test|verify
Original: test|s|web|hdfs|file|system , predicted 1st: test
Original: test|classes , predicted 1st: test|get
Original: get|output|path , predicted 1st: get|path|path
Original: create|temp|file , predicted 1st: create|path
Original: test|single|dir|target|missing , predicted 1st: test|missing|case|case
